split,class,image,label_source,confidence,x_center,y_center,width,height,source
train,router,data\yolo_sws405\images\train\router_00547_home_wifi_router_with_antennas_Image_29.jpg,model_pseudo,0.9537,0.707839,0.577271,0.488854,0.375459,data\raw\routers\home_wifi_router_with_antennas_Image_29.jpg
train,cctv_camera,data\yolo_sws405\images\train\cctv_camera_00548_indoor_dome_cctv_camera_Image_37.jpg,model_pseudo,0.2626,0.582048,0.722226,0.335255,0.389155,data\raw\cctv_cameras\indoor_dome_cctv_camera_Image_37.png
train,smart_board,data\yolo_sws405\images\train\smart_board_00549_BenQ_interactive_flat_panel_school_Image_24.jpg,model_pseudo,0.9447,0.843766,0.435085,0.310524,0.731339,data\raw\smart_boards\BenQ_interactive_flat_panel_school_Image_24.jpg
train,router,data\yolo_sws405\images\train\router_00550_Image_72.jpg,center_fallback,0.0000,0.500000,0.500000,0.900000,0.900000,data\raw\routers\Image_72.jpg
train,cctv_camera,data\yolo_sws405\images\train\cctv_camera_00551_outdoor_bullet_security_camera_mounted_Image_23.jpg,model_pseudo,0.9716,0.507454,0.499938,0.832759,0.436747,data\raw\cctv_cameras\outdoor_bullet_security_camera_mounted_Image_23.jpg
train,smart_board,data\yolo_sws405\images\train\smart_board_00552_SMART_Technologies_board_office_Image_62.jpg,model_pseudo,0.9029,0.371939,0.364776,0.412178,0.434767,data\raw\smart_boards\SMART_Technologies_board_office_Image_62.png
train,desktop_pc,data\yolo_sws405\images\train\desktop_pc_00553_computer_lab_desktop_computers_Image_16.jpg,model_pseudo,0.9223,0.619469,0.498175,0.208134,0.283075,data\raw\desktop_pcs\computer_lab_desktop_computers_Image_16.jpg
train,desktop_pc,data\yolo_sws405\images\train\desktop_pc_00554_computer_lab_desktop_computers_Image_73.jpg,model_pseudo,0.5512,0.334646,0.491185,0.056084,0.094345,data\raw\desktop_pcs\computer_lab_desktop_computers_Image_73.jpg
train,cctv_camera,data\yolo_sws405\images\train\cctv_camera_00555_indoor_dome_cctv_camera_Image_38.jpg,center_fallback,0.0000,0.500000,0.500000,0.900000,0.900000,data\raw\cctv_cameras\indoor_dome_cctv_camera_Image_38.jpg
train,cctv_camera,data\yolo_sws405\images\train\cctv_camera_00556_outdoor_bullet_security_camera_mounted_Image_58.jpg,model_pseudo,0.9816,0.770039,0.506709,0.458065,0.437501,data\raw\cctv_cameras\outdoor_bullet_security_camera_mounted_Image_58.webp
train,router,data\yolo_sws405\images\train\router_00557_home_wifi_router_with_antennas_Image_1.jpg,model_pseudo,0.9401,0.474249,0.479350,0.911643,0.958700,data\raw\routers\home_wifi_router_with_antennas_Image_1.jpg
train,router,data\yolo_sws405\images\train\router_00558_home_wifi_router_with_antennas_Image_34.jpg,model_pseudo,0.7746,0.498772,0.506647,0.997544,0.986706,data\raw\routers\home_wifi_router_with_antennas_Image_34.jpg
train,desktop_pc,data\yolo_sws405\images\train\desktop_pc_00559_office_desktop_pc_tower_and_monitor_Image_26.jpg,model_pseudo,0.9555,0.655144,0.449494,0.611921,0.725483,data\raw\desktop_pcs\office_desktop_pc_tower_and_monitor_Image_26.jpg
train,cctv_camera,data\yolo_sws405\images\train\cctv_camera_00560_outdoor_bullet_security_camera_mounted_Image_26.jpg,model_pseudo,0.6768,0.602315,0.472478,0.788766,0.861627,data\raw\cctv_cameras\outdoor_bullet_security_camera_mounted_Image_26.jpg
train,smart_board,data\yolo_sws405\images\train\smart_board_00561_Clevertouch_board_meeting_room_Image_27.jpg,center_fallback,0.0000,0.500000,0.500000,0.900000,0.900000,data\raw\smart_boards\Clevertouch_board_meeting_room_Image_27.png
train,smart_board,data\yolo_sws405\images\train\smart_board_00562_BenQ_interactive_flat_panel_school_Image_22.jpg,center_fallback,0.0000,0.500000,0.500000,0.900000,0.900000,data\raw\smart_boards\BenQ_interactive_flat_panel_school_Image_22.png
train,smart_board,data\yolo_sws405\images\train\smart_board_00563_SMART_Technologies_board_office_Image_23.jpg,center_fallback,0.0000,0.500000,0.500000,0.900000,0.900000,data\raw\smart_boards\SMART_Technologies_board_office_Image_23.png
train,desktop_pc,data\yolo_sws405\images\train\desktop_pc_00564_office_desktop_pc_tower_and_monitor_Image_41.jpg,model_pseudo,0.9267,0.711936,0.461572,0.282688,0.383439,data\raw\desktop_pcs\office_desktop_pc_tower_and_monitor_Image_41.jpg
train,desktop_pc,data\yolo_sws405\images\train\desktop_pc_00565_office_desktop_pc_tower_and_monitor_Image_106.jpg,model_pseudo,0.8781,0.184633,0.614735,0.197354,0.169119,data\raw\desktop_pcs\office_desktop_pc_tower_and_monitor_Image_106.jpg
train,desktop_pc,data\yolo_sws405\images\train\desktop_pc_00566_computer_lab_desktop_computers_Image_10.jpg,model_pseudo,0.8739,0.952630,0.512439,0.094068,0.128893,data\raw\desktop_pcs\computer_lab_desktop_computers_Image_10.jpg
train,desktop_pc,data\yolo_sws405\images\train\desktop_pc_00567_computer_lab_desktop_computers_Image_21.jpg,model_pseudo,0.9611,0.852914,0.379073,0.195279,0.338977,data\raw\desktop_pcs\computer_lab_desktop_computers_Image_21.jpg
train,smart_board,data\yolo_sws405\images\train\smart_board_00568_Promethean_interactive_display_classroom_Image_27.jpg,center_fallback,0.0000,0.500000,0.500000,0.900000,0.900000,data\raw\smart_boards\Promethean_interactive_display_classroom_Image_27.png
train,cctv_camera,data\yolo_sws405\images\train\cctv_camera_00569_outdoor_bullet_security_camera_mounted_Image_17.jpg,model_pseudo,0.4195,0.527729,0.507384,0.796659,0.711447,data\raw\cctv_cameras\outdoor_bullet_security_camera_mounted_Image_17.jpg
train,desktop_pc,data\yolo_sws405\images\train\desktop_pc_00570_computer_lab_desktop_computers_Image_7.jpg,model_pseudo,0.9037,0.779549,0.656320,0.214561,0.256392,data\raw\desktop_pcs\computer_lab_desktop_computers_Image_7.jpg
train,router,data\yolo_sws405\images\train\router_00571_home_wifi_router_with_antennas_Image_95.jpg,model_pseudo,0.9681,0.665591,0.399857,0.420817,0.273464,data\raw\routers\home_wifi_router_with_antennas_Image_95.jpg
train,router,data\yolo_sws405\images\train\router_00572_home_wifi_router_with_antennas_Image_18.jpg,model_pseudo,0.9709,0.478968,0.514496,0.565172,0.956716,data\raw\routers\home_wifi_router_with_antennas_Image_18.jpg
train,smart_board,data\yolo_sws405\images\train\smart_board_00573_Promethean_interactive_display_classroom_Image_39.jpg,model_pseudo,0.9460,0.205743,0.338872,0.399888,0.376773,data\raw\smart_boards\Promethean_interactive_display_classroom_Image_39.png
train,desktop_pc,data\yolo_sws405\images\train\desktop_pc_00574_office_desktop_pc_tower_and_monitor_Image_29.jpg,model_pseudo,0.9570,0.521737,0.619304,0.269833,0.390248,data\raw\desktop_pcs\office_desktop_pc_tower_and_monitor_Image_29.jpg
train,router,data\yolo_sws405\images\train\router_00575_Image_11.jpg,model_pseudo,0.9584,0.506777,0.412984,0.712980,0.797344,data\raw\routers\Image_11.jpg
train,router,data\yolo_sws405\images\train\router_00576_Image_22.jpg,model_pseudo,0.8812,0.499874,0.486323,0.997840,0.972646,data\raw\routers\Image_22.jpeg
train,smart_board,data\yolo_sws405\images\train\smart_board_00577_SMART_Technologies_board_office_Image_7.jpg,model_pseudo,0.9869,0.435045,0.316618,0.718388,0.457653,data\raw\smart_boards\SMART_Technologies_board_office_Image_7.png
train,router,data\yolo_sws405\images\train\router_00578_Image_76.jpg,center_fallback,0.0000,0.500000,0.500000,0.900000,0.900000,data\raw\routers\Image_76.jpg
train,router,data\yolo_sws405\images\train\router_00579_home_wifi_router_with_antennas_Image_98.jpg,model_pseudo,0.9441,0.627475,0.609925,0.432862,0.576262,data\raw\routers\home_wifi_router_with_antennas_Image_98.webp
train,router,data\yolo_sws405\images\train\router_00580_home_wifi_router_with_antennas_Image_26.jpg,model_pseudo,0.8459,0.559309,0.467672,0.676277,0.770509,data\raw\routers\home_wifi_router_with_antennas_Image_26.jpg
train,cctv_camera,data\yolo_sws405\images\train\cctv_camera_00581_outdoor_bullet_security_camera_mounted_Image_81.jpg,center_fallback,0.0000,0.500000,0.500000,0.900000,0.900000,data\raw\cctv_cameras\outdoor_bullet_security_camera_mounted_Image_81.jpeg
train,desktop_pc,data\yolo_sws405\images\train\desktop_pc_00582_office_desktop_pc_tower_and_monitor_Image_51.jpg,center_fallback,0.0000,0.500000,0.500000,0.900000,0.900000,data\raw\desktop_pcs\office_desktop_pc_tower_and_monitor_Image_51.jpg
train,smart_board,data\yolo_sws405\images\train\smart_board_00583_BenQ_interactive_flat_panel_school_Image_7.jpg,model_pseudo,0.9929,0.506415,0.525741,0.957799,0.521542,data\raw\smart_boards\BenQ_interactive_flat_panel_school_Image_7.jpg
train,cctv_camera,data\yolo_sws405\images\train\cctv_camera_00584_outdoor_bullet_security_camera_mounted_Image_9.jpg,model_pseudo,0.9897,0.343269,0.491265,0.340023,0.366386,data\raw\cctv_cameras\outdoor_bullet_security_camera_mounted_Image_9.jpg
train,router,data\yolo_sws405\images\train\router_00585_home_wifi_router_with_antennas_Image_30.jpg,model_pseudo,0.9162,0.419827,0.551578,0.508215,0.699198,data\raw\routers\home_wifi_router_with_antennas_Image_30.jpg
train,router,data\yolo_sws405\images\train\router_00586_Image_41.jpg,model_pseudo,0.7931,0.500188,0.495367,0.990931,0.990735,data\raw\routers\Image_41.jpg
train,router,data\yolo_sws405\images\train\router_00587_home_wifi_router_with_antennas_Image_27.jpg,model_pseudo,0.9511,0.506160,0.460569,0.744681,0.811476,data\raw\routers\home_wifi_router_with_antennas_Image_27.jpg
train,cctv_camera,data\yolo_sws405\images\train\cctv_camera_00588_indoor_dome_cctv_camera_Image_54.jpg,center_fallback,0.0000,0.500000,0.500000,0.900000,0.900000,data\raw\cctv_cameras\indoor_dome_cctv_camera_Image_54.jpg
train,cctv_camera,data\yolo_sws405\images\train\cctv_camera_00589_indoor_dome_cctv_camera_Image_83.jpg,center_fallback,0.0000,0.500000,0.500000,0.900000,0.900000,data\raw\cctv_cameras\indoor_dome_cctv_camera_Image_83.jpg
train,router,data\yolo_sws405\images\train\router_00590_Image_20.jpg,model_pseudo,0.9009,0.499146,0.502531,0.796225,0.276837,data\raw\routers\Image_20.jpg
train,smart_board,data\yolo_sws405\images\train\smart_board_00591_SMART_Technologies_board_office_Image_41.jpg,model_pseudo,0.9300,0.513276,0.535844,0.690955,0.909942,data\raw\smart_boards\SMART_Technologies_board_office_Image_41.jpg
train,cctv_camera,data\yolo_sws405\images\train\cctv_camera_00592_indoor_dome_cctv_camera_Image_57.jpg,model_pseudo,0.9118,0.499994,0.498055,0.601650,0.414016,data\raw\cctv_cameras\indoor_dome_cctv_camera_Image_57.png
train,router,data\yolo_sws405\images\train\router_00593_Image_95.jpg,center_fallback,0.0000,0.500000,0.500000,0.900000,0.900000,data\raw\routers\Image_95.jpg
train,cctv_camera,data\yolo_sws405\images\train\cctv_camera_00594_outdoor_bullet_security_camera_mounted_Image_78.jpg,model_pseudo,0.9781,0.455252,0.468652,0.523945,0.449443,data\raw\cctv_cameras\outdoor_bullet_security_camera_mounted_Image_78.jpg
train,smart_board,data\yolo_sws405\images\train\smart_board_00595_Clevertouch_board_meeting_room_Image_2.jpg,center_fallback,0.0000,0.500000,0.500000,0.900000,0.900000,data\raw\smart_boards\Clevertouch_board_meeting_room_Image_2.jpg
train,desktop_pc,data\yolo_sws405\images\train\desktop_pc_00596_office_desktop_pc_tower_and_monitor_Image_55.jpg,model_pseudo,0.8594,0.520933,0.278251,0.164220,0.254934,data\raw\desktop_pcs\office_desktop_pc_tower_and_monitor_Image_55.jpg
train,smart_board,data\yolo_sws405\images\train\smart_board_00597_BenQ_interactive_flat_panel_school_Image_17.jpg,model_pseudo,0.9400,0.490682,0.425830,0.672612,0.732247,data\raw\smart_boards\BenQ_interactive_flat_panel_school_Image_17.jpg
train,smart_board,data\yolo_sws405\images\train\smart_board_00598_Clevertouch_board_meeting_room_Image_9.jpg,center_fallback,0.0000,0.500000,0.500000,0.900000,0.900000,data\raw\smart_boards\Clevertouch_board_meeting_room_Image_9.jpg
train,desktop_pc,data\yolo_sws405\images\train\desktop_pc_00599_computer_lab_desktop_computers_Image_40.jpg,model_pseudo,0.9206,0.338731,0.482317,0.172911,0.647854,data\raw\desktop_pcs\computer_lab_desktop_computers_Image_40.jpg
train,router,data\yolo_sws405\images\train\router_00600_home_wifi_router_with_antennas_Image_5.jpg,model_pseudo,0.9452,0.521416,0.476525,0.838366,0.953050,data\raw\routers\home_wifi_router_with_antennas_Image_5.jpg
train,router,data\yolo_sws405\images\train\router_00601_Image_52.jpg,model_pseudo,0.9466,0.503722,0.430451,0.608633,0.763965,data\raw\routers\Image_52.jpg
train,desktop_pc,data\yolo_sws405\images\train\desktop_pc_00602_computer_lab_desktop_computers_Image_25.jpg,model_pseudo,0.8215,0.059138,0.209956,0.111703,0.076576,data\raw\desktop_pcs\computer_lab_desktop_computers_Image_25.jpg
train,smart_board,data\yolo_sws405\images\train\smart_board_00603_Promethean_interactive_display_classroom_Image_34.jpg,center_fallback,0.0000,0.500000,0.500000,0.900000,0.900000,data\raw\smart_boards\Promethean_interactive_display_classroom_Image_34.png
train,desktop_pc,data\yolo_sws405\images\train\desktop_pc_00604_computer_lab_desktop_computers_Image_20.jpg,model_pseudo,0.5830,0.335503,0.491907,0.055130,0.093612,data\raw\desktop_pcs\computer_lab_desktop_computers_Image_20.jpg
train,router,data\yolo_sws405\images\train\router_00605_home_wifi_router_with_antennas_Image_16.jpg,model_pseudo,0.9437,0.501970,0.497259,0.591667,0.799925,data\raw\routers\home_wifi_router_with_antennas_Image_16.jpg
train,cctv_camera,data\yolo_sws405\images\train\cctv_camera_00606_indoor_dome_cctv_camera_Image_96.jpg,model_pseudo,0.9267,0.320099,0.389337,0.462316,0.423528,data\raw\cctv_cameras\indoor_dome_cctv_camera_Image_96.jpg
train,router,data\yolo_sws405\images\train\router_00607_Image_90.jpg,model_pseudo,0.8525,0.446952,0.418665,0.697304,0.837329,data\raw\routers\Image_90.jpg
train,router,data\yolo_sws405\images\train\router_00608_Image_100.jpg,center_fallback,0.0000,0.500000,0.500000,0.900000,0.900000,data\raw\routers\Image_100.png
train,router,data\yolo_sws405\images\train\router_00609_Image_2.jpg,model_pseudo,0.9665,0.385317,0.471629,0.519051,0.602622,data\raw\routers\Image_2.jpg
train,router,data\yolo_sws405\images\train\router_00610_Image_67.jpg,model_pseudo,0.8336,0.319666,0.526940,0.546665,0.538299,data\raw\routers\Image_67.jpg
train,cctv_camera,data\yolo_sws405\images\train\cctv_camera_00611_outdoor_bullet_security_camera_mounted_Image_2.jpg,model_pseudo,0.8967,0.255512,0.398741,0.328203,0.224869,data\raw\cctv_cameras\outdoor_bullet_security_camera_mounted_Image_2.webp
train,desktop_pc,data\yolo_sws405\images\train\desktop_pc_00612_computer_lab_desktop_computers_Image_2.jpg,model_pseudo,0.9242,0.138217,0.762703,0.167064,0.231844,data\raw\desktop_pcs\computer_lab_desktop_computers_Image_2.jpg
train,router,data\yolo_sws405\images\train\router_00613_home_wifi_router_with_antennas_Image_79.jpg,model_pseudo,0.8879,0.482478,0.533594,0.933500,0.644106,data\raw\routers\home_wifi_router_with_antennas_Image_79.jpg
train,desktop_pc,data\yolo_sws405\images\train\desktop_pc_00614_office_desktop_pc_tower_and_monitor_Image_34.jpg,center_fallback,0.0000,0.500000,0.500000,0.900000,0.900000,data\raw\desktop_pcs\office_desktop_pc_tower_and_monitor_Image_34.jpg
train,router,data\yolo_sws405\images\train\router_00615_Image_82.jpg,model_pseudo,0.9202,0.447290,0.593004,0.662452,0.429896,data\raw\routers\Image_82.jpg
train,cctv_camera,data\yolo_sws405\images\train\cctv_camera_00616_outdoor_bullet_security_camera_mounted_Image_61.jpg,model_pseudo,0.8602,0.283243,0.327849,0.566486,0.574897,data\raw\cctv_cameras\outdoor_bullet_security_camera_mounted_Image_61.jpg
train,router,data\yolo_sws405\images\train\router_00617_Image_101.jpg,center_fallback,0.0000,0.500000,0.500000,0.900000,0.900000,data\raw\routers\Image_101.jpg
train,smart_board,data\yolo_sws405\images\train\smart_board_00618_Promethean_interactive_display_classroom_Image_14.jpg,model_pseudo,0.9780,0.135679,0.399523,0.204452,0.628148,data\raw\smart_boards\Promethean_interactive_display_classroom_Image_14.jpg
train,smart_board,data\yolo_sws405\images\train\smart_board_00619_SMART_Technologies_board_office_Image_11.jpg,center_fallback,0.0000,0.500000,0.500000,0.900000,0.900000,data\raw\smart_boards\SMART_Technologies_board_office_Image_11.png
train,router,data\yolo_sws405\images\train\router_00620_home_wifi_router_with_antennas_Image_67.jpg,model_pseudo,0.9548,0.503801,0.501128,0.520130,0.485244,data\raw\routers\home_wifi_router_with_antennas_Image_67.jpg
train,router,data\yolo_sws405\images\train\router_00621_Image_53.jpg,model_pseudo,0.9749,0.500798,0.494620,0.372704,0.629348,data\raw\routers\Image_53.jpg
train,cctv_camera,data\yolo_sws405\images\train\cctv_camera_00622_indoor_dome_cctv_camera_Image_65.jpg,center_fallback,0.0000,0.500000,0.500000,0.900000,0.900000,data\raw\cctv_cameras\indoor_dome_cctv_camera_Image_65.jpg
train,smart_board,data\yolo_sws405\images\train\smart_board_00623_Promethean_interactive_display_classroom_Image_28.jpg,center_fallback,0.0000,0.500000,0.500000,0.900000,0.900000,data\raw\smart_boards\Promethean_interactive_display_classroom_Image_28.png
train,desktop_pc,data\yolo_sws405\images\train\desktop_pc_00624_office_desktop_pc_tower_and_monitor_Image_42.jpg,model_pseudo,0.9192,0.436354,0.247751,0.343284,0.357883,data\raw\desktop_pcs\office_desktop_pc_tower_and_monitor_Image_42.jpg
train,smart_board,data\yolo_sws405\images\train\smart_board_00625_Clevertouch_board_meeting_room_Image_13.jpg,center_fallback,0.0000,0.500000,0.500000,0.900000,0.900000,data\raw\smart_boards\Clevertouch_board_meeting_room_Image_13.jpg
train,router,data\yolo_sws405\images\train\router_00626_home_wifi_router_with_antennas_Image_55.jpg,model_pseudo,0.9278,0.499717,0.523006,0.764370,0.753890,data\raw\routers\home_wifi_router_with_antennas_Image_55.jpg
train,cctv_camera,data\yolo_sws405\images\train\cctv_camera_00627_outdoor_bullet_security_camera_mounted_Image_29.jpg,model_pseudo,0.9867,0.354957,0.393077,0.448735,0.657559,data\raw\cctv_cameras\outdoor_bullet_security_camera_mounted_Image_29.jpg
train,desktop_pc,data\yolo_sws405\images\train\desktop_pc_00628_computer_lab_desktop_computers_Image_29.jpg,model_pseudo,0.9551,0.274580,0.438383,0.299429,0.287519,data\raw\desktop_pcs\computer_lab_desktop_computers_Image_29.jpg
train,smart_board,data\yolo_sws405\images\train\smart_board_00629_Clevertouch_board_meeting_room_Image_49.jpg,center_fallback,0.0000,0.500000,0.500000,0.900000,0.900000,data\raw\smart_boards\Clevertouch_board_meeting_room_Image_49.jpg
train,smart_board,data\yolo_sws405\images\train\smart_board_00630_Promethean_interactive_display_classroom_Image_58.jpg,center_fallback,0.0000,0.500000,0.500000,0.900000,0.900000,data\raw\smart_boards\Promethean_interactive_display_classroom_Image_58.png
